id,name,description
128944,Valoriser et soutenir les initiatives en faveur de la préservation de la biodiversité,"Au-delà de la sauvegarde et de la préservation des espaces naturels déjà identifiés, certains territoires souhaitent promouvoir de manière active :

-   la renaturation de certains sites dégradés ou menacés
-   la création ou la restauration d'infrastructures écologiques
-   la valorisation de sites au potentiel biologique avéré,
-   le changement des pratiques et des usages pour remettre l'environnement et la biodiversité au cœur des préoccupations.

Il s'agit aussi de garantir les mesures de gestion écologique pérennes (plans de gestion), afin de maintenir les intérêts biologiques et les fonctionnalités écologiques des habitats naturels restaurés ou créés.

Dans le cadre d'un programme sectoriel, le Département soutiendra les projets de renaturation, de restauration et de création d'un patrimoine environnemental mettant en valeur les pratiques et modes de gestion respectueux du site ainsi que les projets exemplaires de reconquête des paysages et des habitats naturels ; étant précisé ici que ce programme est complémentaire du dispositif de labellisation des espaces naturels sensibles, existant par ailleurs sur les secteurs identifiés à fort enjeu biodiversité dans le cadre du schéma départemental des espaces naturels sensibles.

Sont éligibles au présent programme, les projets situés hors zone urbaine au sens des documents d'urbanisme (et assimilés).

**→ Montant de l'aide :**

\- Pour les études :

-   40% du montant des études mentionnées à l'article 3 et des dépenses de maîtrise d'oeuvre.
-   L'aide sera plafonnée à 20 000 € pour les études cumulées, dépenses de maîtrise d'oeuvre comprises.

\- Pour les travaux et investissements :

-   40% des dépenses éligibles ;
-   80% pour les plantations (fourniture des plants, préparation et mise en œuvre paillage et protection), conformément à la liste jointe en annexe au présent règlement ;
-   80% pour la création et curage de mares naturelles et la suppression d'obstacles s'opposant à l'écoulement naturel de l'eau.

L'aide cumulée sera plafonnée à 400 000 € pour les travaux de reconquête en tant que tels."
132576,Soutenir les projets de plantation de haies et éléments de végétation arbustive et / arborée,"Barrière au ruissellement des eaux, stabilisation des sols, protection des routes dans les zones à congères, élément de trame verte paysagère, contribution agronomique, ... l'apport positif des haies à la qualité de nos plaines agricoles sont multiples. Le Département soutient financièrement les acteurs ruraux qui programment la plantation de haies sur leurs territoires.

Le terme ""haie"" n'a que peu d'existence dans la mémoire rurale de la Haute-Marne. Mais comme ce terme est désormais couramment utilisé au niveau national et dans le langage commun, on qualifiera donc de ""haie"" tout élément de végétation arbustive et / ou arborée formant des linéaires ou des bosquets dans des secteurs ruraux non forestiers.

Les formations végétales arbustives et arborées en bord de cours d'eau (ripisylves), les alignements d'arbres et les arbres isolés sont également concernées par cette action.

Pour bénéficier du financement départemental, le bénéficiaire devra présenter un dossier de demande d'aide comprenant un linéaire d'au moins 100 mètres de long, et / ou 10 arbres isolés au minimum à 100 arbres isolés au maximum et / ou un bosquet de 100 m2 au minimum à 5 000 m2 au maximum.

Un même exploitant agricole ne pourra dépasser un plafond global de projets de plus de 3 000 € de subvention pour cette action sur une période de 3 ans. Les exploitants agricoles sont soumis à la règle de minimis agricole. Une collectivité publique ou une association ne pourra dépasser un plafond global de projets de plus de 3 000 € de subvention pour cette action à l'échelle d'une commune sur une période de 3 ans. Les projets pourront être phasés sur les 3 ans. Pour des projets d'ensemble (projet global agroforestier, projet communal biodiversité, ...), un déplafonnement des 3 000 € sera possible à la diligence de l'assemblée départementale.

Les bénéficiaires doivent s'assurer préalablement que leur projet est compatible avec les lois et règles en vigueur. Pour être recevable, un dossier de demande d'aide doit être présenté au Département et être complet avant de commencer la réalisation du projet.

L'aide départementale ira jusqu'à 50% du coût d'achat des plants et des dispositions nécessaires à leur plantation (préparation du sol, désherbage non chimique, paillage, tuteurs, protection), plafonné à 1,50 € / mètre pour un linéaire de haie simple, 3 € / mètre pour un linéaire de haie double ou une ripisylve, 10 € par arbre isolé ou d'alignement et 0,30 € / m2 de bosquet. Seront relevés à 80% le taux de financement précité et multiplié par 1,5 les plafonds précités pour tout bénéficiaire justifiant la plantation dans un secteur à enjeux environnemental fort et réglementé par des dispositions publiques de protection (Natura 2000, schéma de cohérence écologique, PLU, etc...). Sera relevé à 80% le taux de financement précité sans plafond pour tout bénéficiaire justifiant la plantation dans un secteur identifié par un organisme public local au titre d'une problématique de ruissellement des eaux.

Les bénéficiaires lèveront prioritairement des fonds existants sur cette thématique aux échelles supérieures à celle du Département du type Europe, Etat - agence de l'eau et de la biodiversité et région, que le Département pourra venir ensuite compléter si la réglementation le permet. Le soutien départemental ne pourra pas dépasser un cumul d'aides publiques supérieur à 80% du coût global du projet de plantation. Un couplage de financement de projet entre le Département et l'une des structures relais devra également être privilégié par les bénéficiaires. L'ensemble des financements publics + structures relais ne devra pas dépasser 100% du coût global du projet de plantation.

Dans la limite de l'enveloppe budgétaire disponible seront priorisés les projets qui d'abord répondent à la problématique de ruissellement des eaux, ensuite ceux qui répondent à des enjeux environnementaux forts et réglementés par des dispositions publiques de protection, ensuite ceux qui seront couplés par un financement par l'une des structures relais, puis les autres projets.

Les arbres et arbustes seront des jeunes plants ou tiges pris dans une liste des essences qui sera définie en concertation avec le CAUE. Les jeunes plants devront être produits sur le département de la Haute-Marne ou les départements limitrophes (10, 21, 51, 55, 70 et 88).

Les plantations se feront du 1er octobre au 30 mars (hors période de gel). Toutes les dispositions seront prises par les bénéficiaires pour garantir une bonne reprise des plants : dispositifs de protection contre les herbivores et rongeurs, paillage, tuteurs, arrosages si besoin.

Pour plus de détails (conditions d'accès au financement et autres modalités), voir la fiche action en cliquant sur le bouton ci-dessous ""Plus d'informations""."
139443,Recenser et évaluer les ouvrages d'art communaux : Programme National Ponts 2,"**4000 nouvelles communes peuvent bénéficier du Programme National Ponts 2**

Initié par le plan de relance en décembre 2020, le Programme National Ponts vise à accompagner les collectivités sur le chemin de la meilleure connaissance et du meilleur entretien de leurs ouvrages d'art. Il s'inscrit en réponse au rapport d'information sur la situation des ponts en France rendu en juin 2019 par la commission d'enquête du Sénat. Les conclusions du rapport alertent sur les risques liés à un manque de surveillance et d'entretien, et met l'accent sur la méconnaissance des ponts des communes et de leurs groupements.

Dès janvier 2021, un programme de recensement et d'évaluation d'ouvrages (Programme national Ponts 1) est proposé à près de 28 000 communes répondant à des critères d'éligibilité spécifiques, 12 000 ont répondu favorablement et sont bénéficiaires entre 2021 et 2023.

En avril 2023, le gouvernement, étend le programme de recensement et d'évaluation d'ouvrages à près de 20 000 communes répondant à de nouveaux critères d'éligibilité (Programme national Ponts 2). Les 4000 premières communes candidates pourront en bénéficier.

**Quels sont les types d'ouvrages concernés ?**

Les ouvrages concernés par le programme de recensement et d'évaluation sont les ponts et les murs aval de soutènement portant une voirie communale, faisant partie du domaine public de votre commune :

-   Ouvrage de franchissement présentant une ouverture supérieure ou égale à 2 mètres,
-   Mur de soutènement aval (portant une voie communale) avec une hauteur visible supérieure ou égale à 2 mètres au point le plus haut.

**Ma candidature a été retenue, comment cela se passe ensuite ?**

Entre l'automne 2023 et début 2025, le Cerema organisera la réalisation des visites de recensement en s'appuyant sur les bureaux d'études privés.

Chaque commune est contactée par un bureau d'étude pour convenir d'une date de rendez-vous. Le bureau d'étude partage avec la commune son pré-recensement sur carte des ouvrages, éventuellement complété par les informations dont dispose la commune. La visite de recensement permet de finaliser la collecte des informations.

A l'issue de la visite, la commune dispose d'un recensement des ponts et murs de soutènement (murs aval portant la voirie communale) de son territoire et d'une première évaluation de leur état. Chaque commune reçoit ensuite un carnet de santé par ouvrage, initié à partir des premières données recueillies ; ce carnet comprend par ailleurs la trame des étapes à réaliser dans les années à venir (surveillance et entretien)."
143271,Construire votre politique de surveillance et d'entretien d'ouvrages d'art,"**Votre besoin  
**

La gestion optimale de vos ouvrages répond aux enjeux environnementaux, économiques, juridiques et de sécurité des usagers. Gestionnaires, le Cerema vous accompagne pour évaluer votre patrimoine et définir les orientations de la politique de surveillance et d'entretien de vos ouvrages.

-   Quelles sont les principales caractéristiques de votre patrimoine d'ouvrages d'art ?
-   Quels moyens allouer pour une gestion optimale ? Avec quels outils ?
-   Comment vous prémunir des risques liés à la sécurité des usagers ?
-   Comment garantir la continuité de service ?

Le Cerema vous accompagne pour construire votre politique de surveillance et d'entretien d'ouvrages d'art.

**Nos atouts  
**

-   La conception des méthodes de surveillance et de gestion actuellement déployées
-   Une connaissance fine et exhaustive des typologies d'ouvrages de génie civil en milieu terrestre, hydraulique, fluvial et maritime
-   Des collaborations réussies auprès de maîtres d'ouvrage tels que communes, grandes métropoles ou établissements publics, opérateurs de réseaux
-   Des équipes hautement qualifiées (directeurs de projets et ingénieurs expérimentés en matière d'ouvrages d'art, d'Assistance à Maîtrise d'Ouvrage et d'élaboration de documentations méthodologiques).

**La réponse du Cerema**

**\> Evaluation de votre patrimoine**

-   Recenser les ouvrages (réalisation ou assistance à l'externalisation de prestations)
-   Constituer une base de données
-   Effectuer un classement initial de l'état des ouvrages
-   Identifier les ouvrages posant des problèmes de sécurité

**\> Déploiement d'une méthode de gestion**

-   Vous accompagner dans le choix des outils
-   Adapter méthode et outils à votre patrimoine
-   Vous assister dans la mise en place opérationnelle

**\> Définition de votre politique de surveillance et d'entretien**

-   Analyser et ajuster les moyens mobilisables (financiers et humains)
-   Définir les principes organisationnels et le process décisionnel
-   Ajuster le périmètre des interventions d'entretien courant
-   Organiser la surveillance : planifier les inspections d'ouvrages, les visites spécialisées."
143392,Optimiser la gestion de votre patrimoine d’ouvrages d’art,"#### Votre besoin

La bonne gestion de votre patrimoine permet de répondre aux enjeux de libre circulation et de sécurité des usagers, tout en maîtrisant les dépenses publiques.  
  
**Gestionnaire de patrimoine d'ouvrages d'art, le Cerema vous accompagne pour identifier votre patrimoine, définir et mettre en oeuvre une politique de surveillance et d'entretien efficace.**  

-   Comment définir votre politique de surveillance et d'entretien en fonction de vos moyens ?
-   Quelle organisation pour suivre votre patrimoine d'ouvrages d'art ? Avec quels outils ?
-   Comment identifier les risques spécifiques ?
-   Comment gérer et réparer les ouvrages pathologiques ?
-   Comment adapter votre patrimoine à de nouveaux usages ?

  

### La réponse du Cerema

  
**Assistance à Maîtrise d'Ouvrage en matière de stratégie patrimoniale**

-   Evaluation globale du patrimoine
-   Identification des ouvrages
-   Mise en place d'outils et méthodes.

**Construction d'une politique de surveillance et d'entretien**  

-   Analyse des risques à partir de méthodologies éprouvées
-   Optimisation des moyens à consacrer
-   Audit de vos politiques de gestion d'ouvrages d'art.

**Appui opérationnel au gestionnaire sur les ouvrages critiques**

-   Planification et suivi des opérations de diagnostic et d'évaluation structurale
-   Elaboration de scénarios de réparation prenant en compte les impératifs d'exploitation
-   Programmation d'une opération
-   Gestion des situations d'urgence.

**Diffusion des connaissances et formation**  

-   Editions de guides méthodologiques
-   Montage et pilotage de plans de formations ou journées techniques au regard de vos besoins, animation des sessions.

### Nos grands projets

**  
Le Programme National Ponts  
  
Un dispositif France Relance, piloté par le Cerema**  
  
Objectif : accompagner les territoires dans l'entretien et la modernisation de leurs infrastructures via 2 axes :

-   **Recenser et évaluer les ouvrages communaux**

Plus de 11 500 petites communes bénéficiaires, 40 000 ouvrages concernés.  

-   **Soutenir la transformation numérique de la gestion de patrimoine**

En complément des méthodes classiques d'inspections visuelles, les dernières innovations en matière d'instrumentation, télécommunication, traitement de données et intelligence artificielle offrent un potentiel important pour assurer la surveillance de ces ouvrages. Le gouvernement a lancé un appel à projets « Ponts connectés » visant à offrir aux collectivités des moyens pratiques, performants et peu onéreux. 17 projets sont lauréats.  
  

### Ils nous font confiance

-   **Conseil département de Loire-Atlantique**

Analyse des risques de la gestion du Pont de Saint-Nazaire, pour le compte du Conseil Départemental de Loire-Atlantique (44)  

-   **Métropole Nice Côte d'Azur**

Évaluation de la tenue au séisme des ouvrages d'art essentiels à la gestion de crise pour la métropole Nice Côte d'Azur"
151697,Réaliser des travaux sur les ouvrages d'art communaux - Programme National Ponts TRAVAUX,"**35 M€ POUR ACCOMPAGNER LES COLLECTIVITÉS DANS LA RÉPARATION DE LEURS OUVRAGES COMMUNAUX : UN PROGRAMME FINANCÉ PAR L'ÉTAT**

Les infrastructures, notamment les ouvrages d'art, sont soumises à des environnements agressifs, au vieillissement de leurs composants et de leurs matériaux ainsi qu'à des évolutions ou à des conditions exceptionnelles d'exploitation, susceptibles de les endommager.

Le maintien de ce patrimoine dans un état permettant de répondre aux besoins des usagers dans des conditions de sécurité satisfaisantes, tout en optimisant les investissements nécessaires à son entretien, est un enjeu majeur pour les gestionnaires.

Si les gestionnaires des réseaux routiers principaux ont en général un bon standard de gestion de leur patrimoine d'infrastructures reposant sur des services techniques formés et compétents, les plus petits gestionnaires sont souvent particulièrement démunis.

La mise en œuvre d'une politique de gestion repose sur des actions de surveillance, sur l'analyse et l'exploitation d'observations et de données recueillies, et sur des actions d'entretien ou de réparation nécessitant parfois des investissements lourds pour les communes.

Dans la suite des opérations de recensement des ouvrages communaux engagées dans le cadre du Programme National Ponts 1 et 2, l'État mobilise 35 M€ pour accompagner les collectivités à réaliser les travaux de réparations de leurs ouvrages les plus dégradés et notamment ceux présentant un enjeu majeur vis-à-vis de la sécurité des usagers et de la continuité des dessertes locales.

Concrètement, les collectivités pourront faire parvenir dès la rentrée 2023 leurs demandes de financement « au fil de l'eau » pour ces ouvrages depuis le site Démarches Simplifiées. Le Programme National Ponts Travaux subventionnera jusqu'à 60 % des travaux de reconstruction, de réparation, de restauration, ainsi que les études techniques et réglementaires nécessaires à leur bonne réalisation.

Près de 32 000 communes sont éligibles au Programme National Ponts Travaux. Il s'agit de l'ensemble des communes éligibles au Programme National Ponts 1 (2021-2023) et Programme National Ponts 2 en cours."
162531,Valoriser et préserver le patrimoine culturel et naturel,"Composé de deux communautés de communes, le Groupe d’Action Locale (GAL) du Pays de Coutances est un territoire rural qui se situe au centre du département de la Manche. Les communautés de communes Coutances mer et bocage et Côte Ouest Centre Manche renouvellent leur partenariat pour porter le prochain programme LEADER 2023-2027. 

LEADER signifie Liaison Entre Actions de Développement de l’Economie Rurale. C’est un programme européen qui permet aux territoires ruraux concernés de bénéficier du Fonds Européen Agricole pour le Développement Rural (FEADER). Le GAL du Pays de Coutances a été retenu pour la programmation 2023-2027 avec un budget à hauteur de **1 583 893 €** pour les 4 ans.

Les bénéficiaires peuvent être publics ou privés, porteur de projet individuel ou collectif. Ils sont précisés dans chaque fiche-action.

**Quelles sont les actions concernées ?**

Les actions doivent être innovantes et répondre à la stratégie du territoire : “ Agir ensemble pour une transition solidaire et durable “.

4 axes de développement ont été retenu pour l’élaboration des fiches actions, auxquelles les projets devront répondre.

Ø  **_Attractivité du territoire_**

Ø  **_Cadre de vie_**

Ø  **_Agriculture, alimentation et énergie locale_**

Ø  **_Economie_**

 6 fiches actions élaborées :

•                     Fiche-action 1 : Développer les services et activités en zone rurale

•                     Fiche-action 2 : Développer des solutions de mobilité durables

•                     Fiche-action 3 : Dynamiser et accompagner l’agriculture et l’alimentation locales

•                     Fiche-action 4 : Adapter le bâti existant

•                     Fiche-action 5 : Valoriser et préserver le patrimoine culturel et naturel

•                     Fiche-action 6 : Soutenir l’économie sociale et solidaire et l’économie circulaire"
8203,Assurer l’approvisionnement public en eau potable,"L'objectif est d'assurer l'approvisionnement permanent du service public de l'eau potable par une eau de qualité satisfaisante et en quantité suffisante.

**Plusieurs aides de l'agence de l'eau correspondent à cet objectif :**

**_1\. Réaliser des études de réalisation et travaux liés à la production, au transfert, au stockage d'eau potable_**

Sont aidés les études portant sur les ouvrages de production, d'adduction, d'interconnexion, de transfert, de distribution (sous conditions), de traitement, et de stockage de l'eau potable.

Subvention et avance récupérable

Taux maximum de subvention : 30%

_**2\. Etudes spécifiques en eau potable et études de conception « maîtrise d'œuvre »**_

Sont aidés les études portant sur les ouvrages de production, d'adduction, d'interconnexion, de transfert, de distribution (sous conditions), de traitement, et de stockage de l'eau potable.

Taux maximum de subvention : 50%

_**3\. Schémas d'alimentation en eau potable ou diagnostic AEP accompagné d'un PGSSE**_

Sont aidés les études portant sur les ouvrages de production, d'adduction, d'interconnexion, de transfert, de distribution (sous conditions), de traitement, et de stockage de l'eau potable.

Taux maximum de subvention : 80%

**_4\. Travaux de rebouchage, requalification ou sécurisation des forages à risque de l'Albien-Néocomien_**

Sont aidés les travaux portant sur les ouvrages de production, d'adduction, d'interconnexion, de transfert, de distribution (sous conditions), de traitement, et de stockage de l'eau potable.

Taux maximum de subvention : 80%

**_5\. Travaux urgents liés à la sécheresse, aux pollutions accidentelles ou aux inondations_**

Sont aidés les travaux portant sur les ouvrages de production, d'adduction, d'interconnexion, de transfert, de distribution (sous conditions), de traitement, et de stockage de l'eau potable.

Avance récupérable"
8218,Protéger et restaurer les milieux aquatiques ou humides et leurs milieux connectés,"Les objectifs sont la préservation et la reconquête écologique des milieux humides, aquatiques et littoraux, le rétablissement de la continuité écologique, la renaturation, la restauration et l'entretien des milieux aquatiques, humides et littoraux intégrant la restauration ou la conservation de la biodiversité pour une synergie eau et biodiversité et une meilleure résilience des territoires face au changement climatique.

**Plusieurs aides de l'agence de l'eau correspondent à cet objectif :**

**_1\. Actions de communication_**

Taux de subvention maximum : 80%

**_2\. Travaux d'urgence de restauration des écosystèmes humides ou littoraux_**

Les travaux d'urgence de restauration et d'entretien permettant le retour à un fonctionnement normal des milieux aquatiques suite à des dégradations hydromorphologiques occasionnés par des inondations ou des submersions marines et situés sur le territoire des communes ayant fait l'objet d'un arrêté portant reconnaissance de l'état de catastrophe naturelle sont éligibles.

Taux de subvention maximum : 80%

**_3\. Entretien des cours d'eau_**

Taux de subvention maximum : 40%

**_4\. Travaux de renaturation et de restauration des écosystèmes_**

Taux de subvention maximum : 80%

**_5\. Dispositifs assurant la continuité écologique et étude préalable_**

Continuité écologique = libre circulation des organismes aquatiques et des sédiments

Taux de subvention maximum : 40%

+Subvention 20 % pour les enjeux migrateurs amphihalins en cohérence avec le PLAGEPOMI et le plan de gestion anguille. Dans le respect de l'encadrement communautaire ""pêche aquaculture"" ou ""autres activités économiques"".

_**6\. Actions liées à l'ouverture au public d'un site restauré ou remarquable**_

Taux de subvention maximum : 50%

**_7\. Entretien des milieux humides ou littoraux_**

Taux de subvention maximum : 40%

**_8\. Études et suivi des milieux aquatiques, humides et littoraux et des espèces associées_**

Taux de subvention maximum : 80%

**_9\. Animation milieux aquatiques et multithématiques_**

Taux de subvention maximum : 50%

**_10\. Animation zones humides et littorales_**

Taux de subvention maximum : 80%

**_11\. Appui à l'émergence de maîtres d'ouvrages_**

Taux de subvention maximum : 50%

**_12\. Suppression d'obstacles à la libre circulation et étude préalable_**

Taux de subvention maximum : 80%

+Subvention 10 % pour les opérations inscrites dans un contrat de territoire « eau et climat » et dont le maître d'ouvrage est signataire de ce contrat.

**_13\. Animations littorales : contrats avec les ports_**

% aide en fonction de la structure ou forfait à l'action."
8463,Prévenir les inondations et les étiages,"Les actions relatives à la protection ou à la restauration des champs d'expansion des crues ou des zones humides : acquisitions foncières, arasement des digues ou des merlons, recul des digues, ...

**Plusieurs aides correspondent à cet objectif :**

**_1\. Etudes de protection ou de restauration écologique des champs d'expansion des crues ou des zones humides arrière littorales_**

Taux de subvention maximum : 80%

**_2\. Études relatives aux protocoles pour la prise en compte des enjeux agricoles_**

Les études relatives aux protocoles pour la prise en compte des enjeux agricoles, par l'identification des impacts à compenser et l'évaluation du montant d'indemnisation

Taux de subvention maximum : 50%

**_3.Travaux de protection ou de restauration écologique des champs d'expansion des crues ou des zones humides arrière littorales_**

Taux de subvention maximum : 80%

**_4\. Animation pour la mise en œuvre et la révision des SLGRI et pour l'élaboration des protocoles d'indemnisation_**

Les animations pour la mise en œuvre et la révision des stratégies locales de gestion des risques d'inondation (SLGRI), dont l'intégration des ZEC dans les documents d'urbanisme ; les animations du volet inondation dans le cadre d'un contrat de territoire eau et climat voire d'un SAGE Prévenir les inondations et les étiages : Animation pour la mise en œuvre et la révision des SLGRI et pour l'élaboration des protocoles d'indemnisation

Taux de subvention maximum : 50%

**_5\. Indemnisation relative aux troubles de jouissance dus aux servitudes de transfert du risque inondation_**

Les indemnisations relatives aux troubles de jouissance, selon les dispositions du code de l'environnement, dus aux servitudes nouvelles générées par un aménagement transférant le risque d'inondation, dont le cas de restauration du libre écoulement des eaux dans le lit majeur par enlèvement d'obstacles.

Dans ce dernier cas, le maitre d'ouvrage devra justifier de l'intérêt pour la réduction des inondations.

Dans le cas où il s'agit de restaurer la circulation des eaux dans le lit majeur par enlèvement d'obstacles, ceux-ci devaient être en place avant 2010.

Les indemnisations ne sont éligibles que dans le cadre d'une obligation réelle environnementale ou d'un arrêté de servitude d'utilité publique complété le cas échéant d'un protocole d'indemnisation des préjudices fonciers et agricoles liés à l'aménagement et au fonctionnement des zones d'expansion des crues ou à un ouvrage de transfert du risque d'inondation.

Taux de subvention maximum : 50%

_**6\. Indemnisation relative à des obligations nouvelles créées par une ORE**_

Les indemnisations relatives à des obligations nouvelles créées par une obligation réelle environnementale (ORE) pour le même objectif sont également éligibles.

Les indemnisations ne sont éligibles que dans le cadre d'une obligation réelle environnementale ou d'un arrêté de servitude d'utilité publique complété le cas échéant d'un protocole d'indemnisation des préjudices fonciers et agricoles liés à l'aménagement et au fonctionnement des zones d'expansion des crues ou à un ouvrage de transfert du risque d'inondation.

Taux de subvention maximum : 50%

**_7\. Ruissellement et érosion : études et aménagements_**

Les études et aménagements d'hydraulique douce sur l'ensemble du territoire du bassin Seine-Normandie Etudes globales d'aménagement des bassins versants, étude de diagnostics et d'élaboration de programme d'actions, suivi de l'impact des aménagements.

Taux de subvention maximum : 80%

_**8\. Ruissellement-érosion : travaux hydraulique douce (haies, talus, bandes enherbées, ...)**_

Les aménagements d'hydraulique douce sur l'ensemble du territoire du bassin Seine-Normandie.

Taux de subvention maximum : 80%

Ou subvention jusqu'au maximum autorisé par l'encadrement communautaire.

**_9\. Actions de communication et de sensibilisation à la culture du risque_**

Les actions de communication, de pédagogie et de culture de risque (par exemple la pose de repères de crues) prenant en compte les objectifs de la directive cadre sur l'eau (DCE), la préservation de la biodiversité et les objectifs du programme d'actions de prévention des inondations (PAPI) le cas échéant

Taux de subvention maximum : 80%"
10108,Prévenir et réduire les risques d'inondation,"**Contexte :** Notre région est confrontée à des risques d'inondation particulièrement importants, dont les conséquences peuvent être dramatiques, notamment d'un point de vue humain, patrimonial ou financier. Dans ce contexte, la Région met en place une stratégie de prévention et de réduction des risques d'inondation qui s'appuie notamment sur le présent dispositif d'intervention

**Objectifs :** Ce dispositif vise à éviter les drames humains, limiter les dommages et faciliter le retour à la normale lors d'inondations, qu'il s'agisse d'inondations par débordement de cours d'eau, par ruissellement ou par submersion marine. Les risques liés aux phénomènes de crue (érosion de berges notamment) sont également concernés par ce dispositif. Il permet de prévenir et réduire les risques pour la population, les bâtiments d'habitations et les bâtiments publics, ainsi que pour les activités économiques actuellement menacés par des phénomènes de crue et d'inondation.

**Ne relèvent pas de ce dispositif d'intervention :**

-   les travaux destinés à réduire les risques pour les réseaux et infrastructures ;
-   les travaux liés à l'installation de nouveaux eneux en zone inondable (création de ZAC, opération de renouvellement urbain, etc.) ;
-   les opérations d'assainissement pluvial urbain, qui visent à gérer les eaux issues des surfaces urbanisées ou à urbaniser. Nb : en première approche, un projet qui vise à réduire des inondations provenant d'un bassin versant dont les zones urbanisées et à urbaniser représentent plus de 30% du territoire peut être considéré comme relevant du domaine de l'assainissement pluvial urbain.

**Nature de l'intervention régionale :** Ce dispositif permet d'attribuer des subventions d'investissement. Des subventions de fonctionnement spécifique peuvent également être accordées pour les opérations du type élaboration et animation de PAPI, sensibilisation au travers d'animations, retours d'expériences et évaluations des politiques publiques. Ce dispositif s'inscrit dans le cadre du Règlement de Gestion des Financements Régionaux (RGFR) Occitanie.

**Montant :** Le taux d'intervention maximal de la Région est de 20%. Il peut être porté jusqu'à 40% pour des opérations innovantes ou méthodologiques.

-   Pour les opérations réalisées en interne, l'assiette éligible correspond aux frais de personnel directs (salaires bruts chargés) dédiés à la mise en œuvre de l'opération présentée, plafonnés à 60 000 € par an et par ETP auxquels sont additionnés les coûts indirects liés à la mise en œuvre de l'animation : taux forfaitaire de 20% des frais de personnel directs éligibles.
-   Pour les opérations de délocalisation de bâtiments, l'assiette éligible correspond aux dépenses de reconstruction du bâtiment ou d'acquisition immobilière, plafonnées à la valeur vénale du bâtiment délocalisé. S'y ajoutent les dépenses liées à la démolition de ce dernier. Le taux d'intervention maximal de la Région est de 20% de l'assiette éligible. Il peut être porté jusqu'à 40% pour des opérations innovantes ou méthodologiques. Le plancher minimal de subvention est de 2 000 €.

**Opérations éligibles et critères associés :** Seules les parties de l'opération assimilables à des investissements (maquette, exposition itinérante, création de site internet.) sont éligibles (les dépenses liées à la production et l'édition de plaquettes, ou à des réunions publiques ne sont pas éligibles par exemple)"
